videoID,ID,Religion_PRED,Race_PRED,Gender_PRED,Gender Identity/Sexual Orientation_PRED,Immigration_PRED,Ethnicity/Identitarian/Nationalism_PRED,Anti-semitism_PRED,n_flavors,predicted_at,Active_Columns,Label,TAGS,GroupedTAGS
HHMTv6CEVUs,15626 - 15630,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
HIbyQ76y4FY,15638 - 15671,0,1,1,0,0,0,1,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Anti-semitism_PRED",Hate,PartisanLeft|SocialJustice,Social Justice
HIrkOa0QBEw,15672 - 15675,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
HMKDI0jrHmI,15722 - 15726,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
HMKPLI90haI,15727 - 15733,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
HNuv0_EdyKk,15791 - 15815,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
HP5HfQRGPuk,15843 - 15844,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,WhiteIdentitarian,White Identitarian
HUyY6DAPPpk,15893 - 15894,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
HXLcMRLcLtw,15911 - 15933,1,1,1,1,0,0,0,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW,AntiSJW
HYbXt4_r9Pw,15958 - 15958,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
Hcr-nj4i-lw,14378 - 14407,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
HcygimtKpvw,14408 - 14418,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
Hd1QZ9T1AR4,15219 - 15219,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
HdYsl3B780U,15231 - 15234,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
Hf30T0OQDPc,15502 - 15502,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
HfFeaHRPCGg,15503 - 15503,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
HjarsiE78W0,15676 - 15676,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
Hnvk1fWTZRI,15816 - 15820,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|MRA|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
Hom1Omfu5kY,15821 - 15842,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
Hqf-D0CeTM0,15846 - 15851,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
HrISINAj3BU,15854 - 15860,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
Hu5XsP2iY-s,15861 - 15861,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
Huekxp206CM,15862 - 15864,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
HwoodF6-s0I,15901 - 15910,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
HxwY-JAABEA,15944 - 15957,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
Hzl9wf2NbHw,15991 - 15996,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|SocialJustice,Social Justice
I-eIY4WIZT4,16021 - 16025,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
I07KNjNb1vE,16031 - 16046,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
I1SxERY7_jo,16051 - 16051,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
I35vp-uiUJc,16073 - 16082,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
I5a2rzauEGY,16086 - 16086,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
I6_bgG12kyU,16100 - 16128,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,SocialJustice,Social Justice
I6noroDT2nE,16087 - 16096,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
I9Q_fmRiLys,16140 - 16183,0,1,0,0,1,1,0,3,2023-08-10T14:52:22,"Race_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
I9rR7ICYW5M,16184 - 16238,0,1,0,0,0,1,1,3,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
IAVWooIOLzQ,16519 - 16520,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
IE1pCg0gjik,16251 - 16252,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
IF8l5Kazzg8,16259 - 16259,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|AntiTheist|WhiteIdentitarian,White Identitarian
IFJUs4INYP0,16260 - 16263,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
IFqBGipNZfo,16269 - 16269,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
IG7f-Ovmz7s,16572 - 16579,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
IK1NlrhUiz0,16727 - 16758,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Black|PartisanLeft|SocialJustice,Social Justice
IKRKXuOquf4,16792 - 16808,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
IKVO3B1fVaU,16809 - 16845,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
IKfPqH2G1To,16763 - 16785,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
IL-i2aXky-Q,16846 - 16872,0,1,0,0,0,0,1,2,2023-08-10T14:52:22,"Race_PRED, Anti-semitism_PRED",Hate,Black|PartisanLeft|SocialJustice,Social Justice
ILxGhkuAakM,16911 - 16913,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW,AntiSJW
INk4R-MmEJU,16917 - 16917,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
IOjHeTTSz94,16920 - 16976,0,1,0,0,0,1,0,2,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,WhiteIdentitarian,White Identitarian
IPAkFbYkTA0,16977 - 16977,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
IPn76OEJinY,16978 - 16999,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
IQFACNTOY3c,17000 - 17000,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
IQFhSP60gWw,17001 - 17002,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
IRIXBgT9-Ec,17003 - 17004,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Mainstream News,Mainstream News
IU-Wc17r_20,17115 - 17145,0,1,0,1,1,1,1,5,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
IU4qGGRaSM4,17146 - 17146,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Conspiracy|PartisanRight,AntiSJW
IUxCo6507BQ,17265 - 17293,0,0,0,1,0,0,1,2,2023-08-10T14:52:22,"Gender Identity/Sexual Orientation_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
IZ8rJvpecuQ,17366 - 17468,0,1,0,1,0,0,1,3,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED, Anti-semitism_PRED",Hate,AntiSJW|Mainstream News|PartisanRight,AntiSJW
Icxdz3oukR0,16240 - 16250,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
IewbT1ZdhEA,16253 - 16258,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
IfT_APUnp30,16530 - 16571,0,1,0,1,0,0,1,3,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
IieYDtosZnw,16654 - 16665,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
IinBpBwz0yQ,16666 - 16711,0,1,1,0,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender_PRED",Hate,WhiteIdentitarian,White Identitarian
IkdrSeSxucY,16521 - 16529,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
IlZOOQjEing,16914 - 16914,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
IrWsPGMaiUk,17005 - 17053,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW,AntiSJW
IrcAhbVUibc,17638 - 17638,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
Is7s8PLcMGQ,17054 - 17060,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
IuMOlWD9he8,17150 - 17264,1,1,1,0,0,1,0,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,WhiteIdentitarian,White Identitarian
IvRhVZe1zsw,17295 - 17300,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
Iy-TG6rjdR4,17331 - 17356,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Educational|SocialJustice,Social Justice
Iy10gZHXC3I,17357 - 17364,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
IzjlUDKhY0A,17639 - 17687,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
J6BNrxd94ts,17591 - 17591,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|PartisanLeft|SocialJustice,Social Justice
JEJm681EnR8,17725 - 17844,1,1,1,1,0,1,1,6,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
JFgQxZ3UiRs,17845 - 17916,0,0,0,0,0,1,1,2,2023-08-10T14:52:22,"Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Mainstream News,Mainstream News
JHr0DKBhc48,17982 - 17986,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
JLbpm4McNUY,19283 - 19294,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
JP3gHRkoni0,18683 - 18688,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|AntiTheist,AntiSJW
JQP8owIPY-c,18694 - 18700,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
JQiXAhWtUwM,18689 - 18693,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
JUy7ZLdfZnc,18737 - 18824,1,1,0,1,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
JVahE9uR11A,18825 - 18865,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
JXk55Cu8ssE,19295 - 19296,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
JZiKFRQWzVI,18980 - 18980,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
Ja90MSWNoBg,17624 - 17624,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
JbNlCHslGG4,17625 - 17627,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
JdDnHLpkTRE,17696 - 17705,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
JeI5l1Zd7Bk,17688 - 17693,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Educational,AntiSJW
JgZ-Od9UoZU,17952 - 17978,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,LGBT|SocialJustice,LGBT
Jh5F8zoWPWQ,17979 - 17979,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
JjYXN9xsH38,18041 - 18065,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
JjbRGSeI37c,17988 - 17993,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
JkSZSE7kcLc,18084 - 18116,1,1,0,1,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
Jkg63zeeRTI,18066 - 18083,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
Jn-TW-VfInY,18475 - 18505,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,PartisanLeft|SocialJustice,Social Justice
JncEEjxasjI,18507 - 18507,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Mainstream News,Mainstream News
JrhCn9g3IOQ,18701 - 18708,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW,AntiSJW
Js4Uux1_JXE,18710 - 18733,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
JsZlsWv3WA4,18736 - 18736,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
JsslZ7xwrNg,18734 - 18735,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
JvZicK1CpCs,18866 - 18876,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
JyOsAGqa-Ts,18927 - 18978,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
Jys-vE8KxxU,18979 - 18979,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
Jz_gYI6Gi_k,18981 - 18987,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,AntiSJW,AntiSJW
K-MErnAvXdY,18988 - 18988,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
K-s89_87Rqo,18989 - 18992,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
K0QfPLTm6_Y,18993 - 19001,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,Mainstream News,Mainstream News
K3VOgM2KLns,19006 - 19042,0,1,0,0,0,0,1,2,2023-08-10T14:52:22,"Race_PRED, Anti-semitism_PRED",Hate,Black|PartisanLeft|SocialJustice,Social Justice
K4fydJl-tOc,19043 - 19047,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
K63_gMtAVTA,19064 - 19073,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Conspiracy|PartisanRight,AntiSJW
K6ZjT7bzBD0,19074 - 19075,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
K7v9oLkaLEw,19076 - 19113,1,0,0,0,0,1,1,3,2023-08-10T14:52:22,"Religion_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
KAt3eqL4RpA,19297 - 19316,0,0,1,1,0,0,1,3,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
KBsYBbwSSxo,19275 - 19282,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
KCDJk-fqiKo,19328 - 19329,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
KF1dK1eFj5w,19483 - 19532,0,1,1,0,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender_PRED",Hate,Black|SocialJustice,Social Justice
KF_EJrGliv4,19550 - 19552,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Mainstream News|PartisanRight,AntiSJW
KGN8CXSp8d8,19553 - 19559,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
KHxIF5SdhkI,19569 - 19583,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
KIfAeLkRAAU,19638 - 19641,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
KL4Fr89xagA,19784 - 19813,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
KMm9Z-muaXs,19830 - 19837,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|AntiTheist,AntiSJW
KNYanefX3Rc,19877 - 19901,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,SocialJustice|Socialist,Social Justice
KOC5OyUsf6Y,19902 - 19966,1,1,0,1,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
KS4Flr0lJmU,20033 - 20036,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
KULTltu_WSU,20167 - 20174,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
KWDQ6XRzWuI,20208 - 20217,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Conspiracy|ReligiousConservative|WhiteIdentitarian,White Identitarian
KX4LeGTyt28,20226 - 20226,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
KY4gemBxO-k,20240 - 20245,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
KYCwuaDuRU8,20246 - 20278,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
KYS-3ePGX-I,20285 - 20296,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|WhiteIdentitarian,White Identitarian
KZ7wpv6gK3w,20352 - 20360,0,1,0,0,0,1,0,2,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,AntiSJW|AntiTheist,AntiSJW
KaQGW4HkjhU,19115 - 19200,0,1,0,0,1,1,1,4,2023-08-10T14:52:22,"Race_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Conspiracy|WhiteIdentitarian,White Identitarian
KaZJq-Vo_L0,19216 - 19217,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
Kag93SSsbvI,19114 - 19114,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
Kb0VYUZO2VY,19218 - 19274,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW,AntiSJW
KbwGcGpdYzU,19317 - 19327,0,1,0,0,1,0,1,3,2023-08-10T14:52:22,"Race_PRED, Immigration_PRED, Anti-semitism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
KezpZ8Jez4U,19482 - 19482,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
KiGwrhUfJC8,19642 - 19647,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
KkD_FJk7UFs,19782 - 19782,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
KkvXgmfE3KU,19783 - 19783,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
KmzJzec6VsA,19871 - 19876,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,MissingLinkMedia|PartisanLeft|SocialJustice,Social Justice
Kpez9x7mIG8,19967 - 20005,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
Kpnrv4GE_cY,20006 - 20007,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
KqvRhr71Aac,20014 - 20032,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice|Socialist,LGBT
Ksa4SbTrw8g,20037 - 20051,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
KuX5imRS-Zo,20187 - 20207,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
KudK-H6sSOg,20132 - 20166,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
L1n_8Eb8ER0,20408 - 20416,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|Conspiracy|PartisanRight,AntiSJW
L3N1DnOgJMI,20450 - 20452,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
L3RXcpKEfys,20453 - 20456,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,WhiteIdentitarian,White Identitarian
L6lvTzi1KBI,20464 - 20464,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
L8KYwOS0G_c,20465 - 20467,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
LBGJe8KiiBE,20449 - 20449,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
LBfXtJubA4U,20470 - 20476,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice|Socialist,Social Justice
LC7P_kbMRx8,20477 - 20603,1,1,1,0,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
LE5sLSDb_z8,20685 - 20686,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
LHPNF099_lU,20754 - 20755,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
LJBveGv0aA8,21169 - 21240,1,0,0,0,1,1,1,4,2023-08-10T14:52:22,"Religion_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Conspiracy|ReligiousConservative|WhiteIdentitarian,White Identitarian
LJm2hGnBORI,20777 - 20779,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
LK_8CJLQD4w,20826 - 20838,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
LMIKIiUlr50,20892 - 20892,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
